ProductCode, PriceGroupCode, Value
"J31011301","FOB11204IA","1.63"
"J31011301","FOB11204IK","1.63"
"J31011301","FOB11204OB","1.63"
"J31011301","FOB11204PP","1.63"
"J31011301","FOB11204RI","1.63"
"J31011301","FOB150705","1.79"
"J31011301","FOB2010","2"
"J31011301","GLACIERES","1.63"
"J31011301","LABADE","1.63"
"J31011301","MAX MART","1.93"
"J31011301","OBEROI","1.63"
"J31011301","PDA_FOC","0"
"J31011301","SERENA-TZ","1.3"
"J31011301","SERTZOLDIS","1.3"
"J31011301","SUDANFOB07","2.22"
"J31011301","TZ 010608","1.34"
"J31011301","TZ 2010","1.6"
"J31011301","TZ 2010MWZ","1.6"
"J31011301","U/TURN MW.","1.27"
"J31011301","U-TURN","1.3"
"J31011301","UTURN07","1.37"
"J31011301","Y/C 010608","1.375"
"J31011301","YR-CHOICE","1.38"
"J31011302","AHMED SEIF","2.28"
"J31011302","AL_JAZIRA","2.9"
"J31011302","B/CHOICE","2.53"
"J31011302","B/CHOICE 2","2.52"
"J31011302","BAMBIS","2.81"
"J31011302","BCLSRITDSM","2.53"
"J31011302","BRIGHT","2.53"
"J31011302","BRITISH_AD","2.87"
"J31011302","CH-DAR-ES","2.53"
"J31011302","CHRIS","2.49"
"J31011302","DOR_AGAK","2.97"
"J31011302","EX-FACT-KE","300"
"J31011302","EXFACTORY2","2.53"
"J31011302","EXFACTORY3","2.53"
"J31011302","EXFACTORYC","2.53"
"J31011302","FOB010107","3.93"
"J31011302","GERM EMBAS","3.04"
"J31011302","HANA_GEO","3.04"
"J31011302","MAX MART","3.76"
"J31011302","N/VALLEY","300"
"J31011302","NASMSA","170"
"J31011302","OLJUMOKE","60.32"
"J31011302","PAKLTD","2.77"
"J31011302","PAULINE","2.89"
"J31011302","PDA_FOC","0"
"J31011302","SCORE","2.49"
"J31011302","SERENA CH","2.49"
"J31011302","SERENA-TZ","2.53"
"J31011302","SERTZOLDIS","2.53"
"J31011302","SHOPRITE","2.49"
"J31011302","SODEX-FAC","2.69"
"J31011302","SUDANFOB","3.84"
"J31011302","SUDANFOB07","4.32"
"J31011302","TZ 010608","2.65"
"J31011302","TZ 2010","3"
"J31011302","TZ 2010MWZ","2.7"
"J31011302","U/TURN MW.","2.46"
"J31011302","UPPER-ZON","2.49"
"J31011302","U-TURN","2.53"
"J31011302","UTURN07","2.52"
"J31011302","Y/C 010608","2.7"
"J31011302","YR-CHOICE","2.68"
"J31011305","F.O.C.","0"
"J31011305","PDA_FOC","0"
"J31011306","ABC","119.5"
"J31011306","B/CHOICE","1.01"
"J31011306","B/CHOICE 2","1.02"
"J31011306","BABY LOIN","119.5"
"J31011306","BELLY","119.5"
"J31011306","BF OLD  SP","119.5"
"J31011306","COAST","155.5"
"J31011306","EXFACTORY2","1.01"
"J31011306","EXFACTORY3","1.01"
"J31011306","EXFACTORYC","1.01"
"J31011306","F.O.C.","0"
"J31011306","FOB","1.16"
"J31011306","FOB010107","1.5"
"J31011306","FOB11204","1.21"
"J31011306","FOB11204IA","1.21"
"J31011306","FOB11204IK","1.21"
"J31011306","FOB11204OB","1.21"
"J31011306","FOB11204PP","1.21"
"J31011306","FOB11204RI","1.21"
"J31011306","FOB150705","1.33"
"J31011306","FOB2010","1.5"
"J31011306","FOODPRO","1.665"
"J31011306","GLACIERES","1.21"
"J31011306","HERITAGE","119.5"
"J31011306","HOLIDAY2","119.5"
"J31011306","INNSCOR2","119.5"
"J31011306","LABADE","1.21"
"J31011306","MAX MART","1.43"
"J31011306","MSADEC","134.5"
"J31011306","MSAHOTEL","121.75"
"J31011306","NAKUKIGALI","1.56"
"J31011306","NAKUMATT","146"
"J31011306","NRBDEC","131.5"
"J31011306","NRBHOTEL","119.5"
"J31011306","OBEROI","1.21"
"J31011306","PDA_FOC","0"
"J31011306","SERENA","119.5"
"J31011306","STAFF","67"
"J31011306","STAFF 2007","79"
"J31011306","STAFF B","64"
"J31011306","SUDANFOB07","1.65"
"J31011306","TEST","113.4"
"J31011306","TESTB","116.5"
"J31011306","TUSKER","251"
"J31011306","TZ 010608","1.22"
"J31011306","TZ 2010","1.3"
"J31011306","TZ 2010MWZ","1.3"
"J31011306","UCHUMI","146"
"J31011306","UPC","155.5"
"J31011306","U-TURN","1.01"
"J31011306","UTURN07","1.02"
"J31011306","Y/C 010608","1.42"
"J31011306","YR-CHOICE","1.13"
"J31011307","PDA_FOC","0"
"J31011308","ALPHA TRAD","1.107"
"J31011308","ELFAB0106","1.089"
"J31011308","F.O.C.","0"
"J31011308","JAWAD","1.2"
"J31011308","SPINNEYS 0","1.17"
"J31011309","COAST","256"
"J31011309","EX-FACT-KE","225"
"J31011309","F.O.C.","0"
"J31011309","FOB010107","2.6"
"J31011309","FOODPRO","2.775"
"J31011309","NAKUKIGALI","225"
"J31011309","STAFF 2007","125"
"J31011309","TZ 2010","2.25"
"J31011309","UPC","256"
"J31011309","Y/C 010608","2.4"
"J31011309","ZURICH","2.625"
"J31011401","AHMED SEIF","0.83"
"J31011401","ASC","145.26"
"J31011401","B/CHOICE 2","0.95"
"J31011401","BCLSRITDSM","0.83"
"J31011401","BOBS BAR","108"
"J31011401","BRIGHT","0.83"
"J31011401","COAST","207"
"J31011401","EX-FACT-KE","160"
"J31011401","EXFACTORY2","0.83"
"J31011401","EXFACTORY3","0.83"
"J31011401","EXFACTORYC","0.83"
"J31011401","F.O.C.","0"
"J31011401","FOB","0.83"
"J31011401","FOB010107","1.25"
"J31011401","FOB11204","1.08"
"J31011401","FOB11204IA","1.08"
"J31011401","FOB11204IK","1.08"
"J31011401","FOB11204OB","1.08"
"J31011401","FOB11204PP","1.08"
"J31011401","FOB11204RI","1.08"
"J31011401","GLACIERES","1.08"
"J31011401","GONDENI","108"
"J31011401","INDIAN","145.26"
"J31011401","NAKUKIGALI","2"
"J31011401","NAKUMATT","177"
"J31011401","NYALI","145.26"
"J31011401","OBEROI","1.08"
"J31011401","PDA_FOC","0"
"J31011401","PK DRIFT U","113.4"
"J31011401","PK HEM UPC","113.4"
"J31011401","PK SHIPSCH","113.4"
"J31011401","PORK SPECX","108"
"J31011401","PORK/BEEF","108"
"J31011401","TIWI","145.26"
"J31011401","TPS-RWANDA","1.25"
"J31011401","TUSKER","178.5"
"J31011401","TZ 010608","2.31"
"J31011401","TZ 2010","1"
"J31011401","TZ 2010MWZ","1"
"J31011401","UCHUMI","177"
"J31011401","UPC","207"
"J31011401","UTURN07","0.95"
"J31011401","X","113.4"
"J31011401","Y/C 010608","1.55"
"J31011401","YR-CHOICE","0.93"
"J31011402","AHMED SEIF","5.82"
"J31011402","ASC","759"
"J31011402","BCLSRITDSM","5.82"
"J31011402","BOBS BAR","759"
"J31011402","BRIGHT","5.82"
"J31011402","COASTB","796.95"
"J31011402","EXFACTORY2","5.82"
"J31011402","EXFACTORY3","5.82"
"J31011402","EXFACTORYC","5.82"
"J31011402","F.O.C.","0"
"J31011402","FOB","5.82"
"J31011402","FOB010107","8.8"
"J31011402","FOB11204","7.68"
"J31011402","FOB11204IA","7.68"
"J31011402","FOB11204IK","7.68"
"J31011402","FOB11204OB","7.68"
"J31011402","FOB11204PP","7.68"
"J31011402","FOB11204RI","7.68"
"J31011402","FOB150705","8.45"
"J31011402","GLACIERES","7.68"
"J31011402","GONDENI","759"
"J31011402","INDIAN","796.95"
"J31011402","LABADE","7.68"
"J31011402","MSADEC","796.95"
"J31011402","NAIROBI","743.7"
"J31011402","NAIROBISCH","743.7"
"J31011402","NYALI","759"
"J31011402","OBEROI","7.68"
"J31011402","PDA_FOC","0"
"J31011402","PK DRIFT U","796.95"
"J31011402","PK HEM UPC","796.95"
"J31011402","PK SHIPSCH","796.95"
"J31011402","PORK SPECX","759"
"J31011402","PORK/BEEF","759"
"J31011402","TIWI","796.95"
"J31011402","X","796.95"
"J31011402","YR-CHOICE","6.54"
"J31011403","AHMED SEIF","1.97"
"J31011403","B/CHOICE 2","2.43"
"J31011403","BCLSRITDSM","1.97"
"J31011403","BRIGHT","1.97"
"J31011403","EXFACTORY2","1.97"
"J31011403","EXFACTORY3","1.97"
"J31011403","EXFACTORYC","1.97"
"J31011403","FOB","1.97"
"J31011403","FOB11204","2.59"
"J31011403","FOB11204IA","2.59"
"J31011403","FOB11204IK","2.59"
"J31011403","FOB11204OB","2.59"
"J31011403","FOB11204PP","2.59"
"J31011403","FOB11204RI","2.59"
"J31011403","FOB150705","4.5"
"J31011403","GLACIERES","2.59"
"J31011403","LABADE","2.59"
"J31011403","OBEROI","2.59"
"J31011403","PDA_FOC","0"
"J31011403","SERENA CH","1.99"
"J31011403","U/TURN MW.","2.26"
"J31011403","UTURN07","2.43"
"J31011403","X","265.4"
"J31011403","YR-CHOICE","2.22"
"J31011406","TZ 2010","1"
"J31011406","TZ 2010MWZ","1"
"J31011504","B/CHOICE 2","1.64"
"J31011504","BCL GRR","1.64"
"J31011504","COAST","207"
"J31011504","EX-FACT-KE","130"
"J31011504","F.O.C.","0"
"J31011504","FOB010107","2"
"J31011504","MSADEC","172"
"J31011504","NAKUKIGALI","1.74"
"J31011504","NAKUMATT","141.5"
"J31011504","NRBDEC","168"
"J31011504","STAFF 2007","80"
"J31011504","TUSKER","141.5"
"J31011504","TZ 010608","1.56"
"J31011504","TZ 2010","1.5"
"J31011504","TZ 2010MWZ","1.5"
"J31011504","UCHUMI","141.5"
"J31011504","UPC","207"
"J31011504","UTURN07","1.64"
"J31011504","Y/C 010608","1.425"
"J31011504","YR-CHOICE","1.6"
"J31011505","COAST","465.5"
"J31011505","F.O.C.","0"
"J31011505","MSADEC","386"
"J31011505","NRBDEC","376"
"J31011505","UPC","465.5"
"J31015101","ABC","99.5"
"J31015101","AHMED SEIF","0.58"
"J31015101","AL_JAZIRA","0.75"
"J31015101","ASC","91"
"J31015101","ASMARA","0.74"
"J31015101","B/CHOICE","0.64"
"J31015101","B/CHOICE 2","0.65"
"J31015101","B/EMB 2","0.47"
"J31015101","BABY LOIN","99.5"
"J31015101","BAMBIS","0.72"
"J31015101","BCLSRITDSM","0.64"
"J31015101","BELLY","99.5"
"J31015101","BF OLD  SP","99.5"
"J31015101","BOBS BAR","91"
"J31015101","BRIGHT","0.64"
"J31015101","BRITISH","83.55"
"J31015101","BRITISH_AD","0.69"
"J31015101","CH-DAR-ES","0.64"
"J31015101","CHRIS","0.7"
"J31015101","COAST","123"
"J31015101","COASTB","95.5"
"J31015101","DIRECT","65.52"
"J31015101","DOR_AGAK","0.98"
"J31015101","EX-FACT-KE","65"
"J31015101","EXFACTORY2","0.64"
"J31015101","EXFACTORY3","0.64"
"J31015101","EXFACTORYC","0.64"
"J31015101","F.O.C.","0"
"J31015101","FOB","0.74"
"J31015101","FOB010107","0.97"
"J31015101","FOB11204","0.78"
"J31015101","FOB11204IA","0.78"
"J31015101","FOB11204IK","0.78"
"J31015101","FOB11204OB","0.78"
"J31015101","FOB11204PP","0.78"
"J31015101","FOB11204RI","0.78"
"J31015101","FOB2010","1"
"J31015101","GERM EMBAS","0.78"
"J31015101","GILANI ABC","50"
"J31015101","GLACIERES","0.78"
"J31015101","GONDENI","91"
"J31015101","GOURMET","46.5"
"J31015101","HAMPER","90"
"J31015101","HANA_GEO","0.78"
"J31015101","HERITAGE","99.5"
"J31015101","HOLIDAY2","99.5"
"J31015101","INDIAN","95.55"
"J31015101","INNSCOR2","99.5"
"J31015101","K, $  A","70.5"
"J31015101","KIJENGE_S","0.7"
"J31015101","KKKK","70.5"
"J31015101","LABADE","0.78"
"J31015101","LAGOS","0.97"
"J31015101","MAX MART","0.86"
"J31015101","MAX MART07","0.96744"
"J31015101","MSADEC","101.5"
"J31015101","MSAHOTEL","101"
"J31015101","MT_KENYA","73.1"
"J31015101","N/VALLEY","80"
"J31015101","NAIROBI","90.15"
"J31015101","NAIROBISCH","90.15"
"J31015101","NAKUKIGALI","0.8"
"J31015101","NAKUMATT","70.5"
"J31015101","NASMSA","90"
"J31015101","NRB SHOW","86.21"
"J31015101","NRBDEC","99.5"
"J31015101","NRBHOTEL","99.5"
"J31015101","NYALI","91"
"J31015101","OBEROI","0.78"
"J31015101","OLJUMOKE","61.15"
"J31015101","PAKLTD","0.71"
"J31015101","PAULINE","0.73"
"J31015101","PDA_FOC","0"
"J31015101","PK DRIFT U","95.55"
"J31015101","PK HEM UPC","95.55"
"J31015101","PK SHIPSCH","95.55"
"J31015101","PORK SPECX","91"
"J31015101","PORK/BEEF","91"
"J31015101","RASHID","1.02"
"J31015101","SCORE","0.7"
"J31015101","SERENA","99.5"
"J31015101","SERENA CH","0.7"
"J31015101","SERENA-NEW","0.7"
"J31015101","SERENA-TZ","0.64"
"J31015101","SERTZOLDIS","0.64"
"J31015101","SHOPRITE","0.7"
"J31015101","SODEX-FAC","0.72"
"J31015101","SSUDMEATCO","1.29"
"J31015101","STAFF","39"
"J31015101","STAFF 2007","50"
"J31015101","STAFF B","34"
"J31015101","SUDANFOB07","1.07"
"J31015101","TEST","94.5"
"J31015101","TESTB","96.5"
"J31015101","TESTN","40.52"
"J31015101","TIWI","95.55"
"J31015101","TUSKER","70.5"
"J31015101","TZ 010608","0.68"
"J31015101","TZ 2010","0.7"
"J31015101","TZ 2010MWZ","0.7"
"J31015101","U/TURN MW.","0.62"
"J31015101","UCHUMI","70.5"
"J31015101","UPC","123"
"J31015101","UPPER-ZON","0.7"
"J31015101","U-TURN","0.64"
"J31015101","UTURN07","0.65"
"J31015101","VAMP","0.82"
"J31015101","WATSON CAT","91.15"
"J31015101","X","40.52"
"J31015101","YR-CHOICE","0.68"
"J31015102","AHMED SEIF","2.65"
"J31015102","AL_JAZIRA","3.83"
"J31015102","ASC","445.95"
"J31015102","ASMARA","3.43"
"J31015102","B/CHOICE","2.93"
"J31015102","B/CHOICE 2","3.01"
"J31015102","B/EMB 2","2.16"
"J31015102","BAMBIS","3.63"
"J31015102","BCL DISC","2.94"
"J31015102","BCLSRITDSM","2.93"
"J31015102","BOBS BAR","445.95"
"J31015102","BRIGHT","2.93"
"J31015102","BRITISH_AD","3.5"
"J31015102","CH-DAR-ES","2.93"
"J31015102","CHRIS","3.57"
"J31015102","COASTB","445.95"
"J31015102","DOR_AGAK","4.79"
"J31015102","EX-FACT-KE","420"
"J31015102","EXFACTORY2","2.93"
"J31015102","EXFACTORY3","2.93"
"J31015102","EXFACTORYC","2.93"
"J31015102","F.O.C.","0"
"J31015102","FOB","3.43"
"J31015102","FOB010107","4.46"
"J31015102","FOB11204","3.6"
"J31015102","FOB11204IA","3.6"
"J31015102","FOB11204IK","3.6"
"J31015102","FOB11204OB","3.6"
"J31015102","FOB11204PP","3.6"
"J31015102","FOB11204RI","3.6"
"J31015102","FOB150705","3.96"
"J31015102","GERM EMBAS","3.93"
"J31015102","GLACIERES","3.6"
"J31015102","GONDENI","445.95"
"J31015102","HANA_GEO","3.93"
"J31015102","INDIAN","468.2475"
"J31015102","KIJENGE_S","3.57"
"J31015102","LABADE","3.6"
"J31015102","MAX MART","4.26"
"J31015102","MSADEC","445.95"
"J31015102","MT_KENYA","357.75"
"J31015102","NAIROBI","440.95"
"J31015102","NAIROBISCH","440.95"
"J31015102","NRBDEC","486.5"
"J31015102","NYALI","445.95"
"J31015102","OBEROI","3.6"
"J31015102","OLJUMOKE","77.86"
"J31015102","PAKLTD","3.57"
"J31015102","PAULINE","3.73"
"J31015102","PDA_FOC","0"
"J31015102","PK DRIFT U","468.2475"
"J31015102","PK HEM UPC","468.2475"
"J31015102","PK SHIPSCH","468.2475"
"J31015102","PORK SPECX","445.95"
"J31015102","PORK/BEEF","445.95"
"J31015102","RASHID","5.17"
"J31015102","SCORE","3.57"
"J31015102","SERENA CH","3.57"
"J31015102","SERENA-NEW","3"
"J31015102","SERENA-TZ","2.92"
"J31015102","SERTZOLDIS","2.78"
"J31015102","SHOPRITE","3.57"
"J31015102","SODEX-FAC","3.7"
"J31015102","STAFF","189"
"J31015102","STAFF 2007","230"
"J31015102","STAFF B","156"
"J31015102","SUDANFOB07","4.91"
"J31015102","TIWI","468.2475"
"J31015102","TPS-RWANDA","4.46"
"J31015102","TZ 010608","3.16"
"J31015102","TZ 2010","3.4"
"J31015102","TZ 2010MWZ","3.4"
"J31015102","U/TURN MW.","2.85"
"J31015102","UPPER-ZON","3.57"
"J31015102","U-TURN","2.93"
"J31015102","UTURN07","3.01"
"J31015102","WATSON CAT","445.95"
"J31015102","YR-CHOICE","3.11"
"J31015103","ASC","523"
"J31015103","BOBS BAR","523"
"J31015103","COASTB","548.9"
"J31015103","GONDENI","523"
"J31015103","INDIAN","549.15"
"J31015103","MSADEC","548.9"
"J31015103","NYALI","523"
"J31015103","PDA_FOC","0"
"J31015103","PK DRIFT U","549.15"
"J31015103","PK HEM UPC","549.15"
"J31015103","PK SHIPSCH","549.15"
"J31015103","PORK SPECX","523"
"J31015103","PORK/BEEF","523"
"J31015103","STAFF B","145"
"J31015103","TIWI","549.15"
"J31015103","TZ 010608","3.22"
"J31015103","TZ 2010","3.4"
"J31015103","TZ 2010MWZ","3.4"
"J31015103","X","548.9"
"J31015104","TZ 2010","3.4"
"J31015104","TZ 2010MWZ","3.4"
"J31015201","ABC","152.5"
"J31015201","AHMED SEIF","1.01"
"J31015201","AL_JAZIRA","1.31"
"J31015201","ASC","137"
"J31015201","ASMARA","1.31"
"J31015201","B/CHOICE","1.11"
"J31015201","B/CHOICE 2","1.11"
"J31015201","B/EMB 2","0.92"
"J31015201","BABY LOIN","152.5"
"J31015201","BAMBIS","1.26"
"J31015201","BCL DISC","1.08"
"J31015201","BCLSRITDSM","1.11"
"J31015201","BELLY","152.5"
"J31015201","BF OLD  SP","152.5"
"J31015201","BOBS BAR","140"
"J31015201","BRIGHT","1.11"
"J31015201","BRITISH","129.85"
"J31015201","BRITISH_AD","1.25"
"J31015201","BTSH-ERITR","0.92"
"J31015201","CH-DAR-ES","1.11"
"J31015201","CHRIS","1.21"
"J31015201","COAST","207"
"J31015201","COASTB","146.9"
"J31015201","DOR_AGAK","1.52"
"J31015201","EX-FACT-KE","150"
"J31015201","EXFACTORY2","1.11"
"J31015201","EXFACTORY3","1.11"
"J31015201","EXFACTORYC","1.11"
"J31015201","F.O.C.","0"
"J31015201","FOB","1.31"
"J31015201","FOB010107","1.71"
"J31015201","FOB11204","1.38"
"J31015201","FOB11204IA","1.38"
"J31015201","FOB11204IK","1.38"
"J31015201","FOB11204OB","1.38"
"J31015201","FOB11204PP","1.38"
"J31015201","FOB11204RI","1.38"
"J31015201","FOB150705","1.52"
"J31015201","FOB2010","1.75"
"J31015201","GERM EMBAS","1.36"
"J31015201","GIKOMBA","109"
"J31015201","GILANI ABC","139.22"
"J31015201","GLACIERES","1.38"
"J31015201","GONDENI","140"
"J31015201","GOURMET","130.5"
"J31015201","HAMPER","138"
"J31015201","HAMPERB","138"
"J31015201","HANA_GEO","1.36"
"J31015201","HERITAGE","152.5"
"J31015201","HOLIDAY2","152.5"
"J31015201","INDIAN","147"
"J31015201","INNSCOR2","152.5"
"J31015201","K, $  A","196"
"J31015201","KIJENGE_S","1.21"
"J31015201","KKKK","196"
"J31015201","LABADE","1.38"
"J31015201","LAGOS","2"
"J31015201","MAX MART","1.63"
"J31015201","MAX MART07","1.7"
"J31015201","MSADEC","172"
"J31015201","MSAHOTEL","155.5"
"J31015201","MT_KENYA","114.05"
"J31015201","N/VALLEY","150"
"J31015201","NAIROBI","140.05"
"J31015201","NAIROBISCH","140.05"
"J31015201","NAKUKIGALI","1.97"
"J31015201","NAKUMATT","174.5"
"J31015201","NASMSA","135"
"J31015201","NRBDEC","168"
"J31015201","NRBHOTEL","152.5"
"J31015201","NYALI","140"
"J31015201","OBEROI","1.38"
"J31015201","OLJUMOKE","1.35"
"J31015201","PAKLTD","1.24"
"J31015201","PAULINE","1.29"
"J31015201","PDA_FOC","0"
"J31015201","PK DRIFT U","147"
"J31015201","PK HEM UPC","147"
"J31015201","PK SHIPSCH","147"
"J31015201","PORK SPECX","140"
"J31015201","PORK/BEEF","140"
"J31015201","PREMIER CH","1.72"
"J31015201","RASHID","1.85"
"J31015201","SAMMY","109"
"J31015201","SCORE","1.21"
"J31015201","SERENA","152.5"
"J31015201","SERENA CH","1.21"
"J31015201","SERENA-NEW","1.11"
"J31015201","SERENA-TZ","1.11"
"J31015201","SERTZOLDIS","1.11"
"J31015201","SHOPRITE","1.21"
"J31015201","SODEX-FAC","1.2"
"J31015201","SSUDMEATCO","2.17"
"J31015201","STAFF","72"
"J31015201","STAFF 2007","90"
"J31015201","STAFF B","66"
"J31015201","SUDANFOB07","1.88"
"J31015201","TEST","144.9"
"J31015201","TESTB","149"
"J31015201","TESTN","116.29"
"J31015201","TIWI","147"
"J31015201","TUSKER","196"
"J31015201","TZ 010608","1.16"
"J31015201","TZ 2010","1.29"
"J31015201","TZ 2010MWZ","1.29"
"J31015201","U/TURN MW.","1.08"
"J31015201","UCHUMI","174.5"
"J31015201","UPC","207"
"J31015201","UPPER-ZON","1.21"
"J31015201","U-TURN","1.11"
"J31015201","UTURN07","1.11"
"J31015201","WATSON CAT","142.05"
"J31015201","YR-CHOICE","1.18"
"J31015202","ABC","376"
"J31015202","AHMED SEIF","2.4"
"J31015202","AL_JAZIRA","3.13"
"J31015202","ASC","346"
"J31015202","ASMARA","3.16"
"J31015202","B/CHOICE","2.66"
"J31015202","B/CHOICE 2","2.65"
"J31015202","B/EMB 2","1.99"
"J31015202","BABY LOIN","376"
"J31015202","BAMBIS","3.01"
"J31015202","BCLSRITDSM","2.66"
"J31015202","BELLY","376"
"J31015202","BF OLD  SP","376"
"J31015202","BOBS BAR","346"
"J31015202","BRIGHT","2.66"
"J31015202","BRITISH","316.5"
"J31015202","BRITISH_AD","3.02"
"J31015202","CH-DAR-ES","2.66"
"J31015202","CHRIS","2.9"
"J31015202","COAST","465.5"
"J31015202","COASTB","346"
"J31015202","DOR_AGAK","3.71"
"J31015202","EX-FACT-KE","350"
"J31015202","EXFACTORY2","2.66"
"J31015202","EXFACTORY3","2.66"
"J31015202","EXFACTORYC","2.66"
"J31015202","F.O.C.","0"
"J31015202","FOB","3.16"
"J31015202","FOB010107","4.1"
"J31015202","FOB11204","3.31"
"J31015202","FOB11204IA","3.31"
"J31015202","FOB11204IK","3.31"
"J31015202","FOB11204OB","3.31"
"J31015202","FOB11204PP","3.31"
"J31015202","FOB11204RI","3.31"
"J31015202","FOB150705","3.65"
"J31015202","FOB2010","4.15"
"J31015202","GERM EMBAS","3.26"
"J31015202","GLACIERES","3.31"
"J31015202","GONDENI","346"
"J31015202","HANA_GEO","3.26"
"J31015202","HERITAGE","376"
"J31015202","HOLIDAY2","376"
"J31015202","INDIAN","363.3"
"J31015202","INNSCOR2","376"
"J31015202","KIJENGE_S","2.9"
"J31015202","LABADE","3.31"
"J31015202","LAGOS","4.25"
"J31015202","MAX MART","3.92"
"J31015202","MSADEC","386"
"J31015202","MSAHOTEL","383.5"
"J31015202","MT_KENYA","278.1"
"J31015202","NAIROBI","341.4"
"J31015202","NAIROBISCH","341.4"
"J31015202","NAKUKIGALI","351.9"
"J31015202","NASMSA","341"
"J31015202","NRBDEC","376"
"J31015202","NRBHOTEL","376"
"J31015202","NYALI","346"
"J31015202","OBEROI","3.31"
"J31015202","OLJUMOKE","64.56"
"J31015202","PAKLTD","2.97"
"J31015202","PAULINE","3.09"
"J31015202","PDA_FOC","0"
"J31015202","PK DRIFT U","363.3"
"J31015202","PK HEM UPC","363.3"
"J31015202","PK SHIPSCH","363.3"
"J31015202","PORK SPECX","346"
"J31015202","PORK/BEEF","346"
"J31015202","PREMIER CH","4.15"
"J31015202","R. A. INT","3.81"
"J31015202","RASHID","4.5"
"J31015202","SCORE","2.9"
"J31015202","SERENA","376"
"J31015202","SERENA CH","2.9"
"J31015202","SERENA-NEW","2.7"
"J31015202","SERENA-TZ","2.66"
"J31015202","SERTZOLDIS","2.66"
"J31015202","SHOPRITE","2.9"
"J31015202","SODEX-FAC","3.06"
"J31015202","STAFF 2007","215"
"J31015202","STAFF B","358.05"
"J31015202","SUDANFOB","4.01"
"J31015202","SUDANFOB07","4.51"
"J31015202","TEST","358.05"
"J31015202","TESTB","368.5"
"J31015202","TIWI","363.3"
"J31015202","TPS-RWANDA","4.5"
"J31015202","TZ 010608","2.81"
"J31015202","TZ 2010","3.15"
"J31015202","TZ 2010MWZ","3.15"
"J31015202","U/TURN MW.","2.59"
"J31015202","UPC","465.5"
"J31015202","UPPER-ZON","2.9"
"J31015202","U-TURN","2.66"
"J31015202","UTURN07","2.65"
"J31015202","WATSON CAT","346.4"
"J31015202","YR-CHOICE","2.82"
"J31015203","ABC","1,504"
"J31015203","AHMED SEIF","9.5"
"J31015203","AL_JAZIRA","12.31"
"J31015203","ASC","1,384"
"J31015203","ASMARA","12.52"
"J31015203","B/CHOICE","10.52"
"J31015203","B/CHOICE 2","11.02"
"J31015203","B/EMB 2","7.51"
"J31015203","BABY LOIN","1,504"
"J31015203","BAMBIS","11.88"
"J31015203","BCLSRITDSM","10.52"
"J31015203","BELLY","1,504"
"J31015203","BF OLD  SP","1,504"
"J31015203","BOBS BAR","1,384"
"J31015203","BRIGHT","10.52"
"J31015203","BRITISH","1,265.75"
"J31015203","BRITISH_AD","11.96"
"J31015203","BTSH-ERITR","7.51"
"J31015203","CH-DAR-ES","10.52"
"J31015203","CHRIS","11.41"
"J31015203","COAST","1,861.5"
"J31015203","COASTB","1,452.2"
"J31015203","DOR_AGAK","14.82"
"J31015203","EXFACTORY2","10.52"
"J31015203","EXFACTORY3","10.52"
"J31015203","EXFACTORYC","10.52"
"J31015203","F.O.C.","0"
"J31015203","FOB","12.52"
"J31015203","FOB010107","16.26"
"J31015203","FOB11204","13.14"
"J31015203","FOB11204IA","13.14"
"J31015203","FOB11204IK","13.14"
"J31015203","FOB11204OB","13.14"
"J31015203","FOB11204PP","13.14"
"J31015203","FOB11204RI","13.14"
"J31015203","FOB150705","14.46"
"J31015203","GERM EMBAS","12.84"
"J31015203","GLACIERES","13.14"
"J31015203","GONDENI","1,384"
"J31015203","HANA_GEO","12.84"
"J31015203","HERITAGE","1,504"
"J31015203","HOLIDAY2","1,504"
"J31015203","INDIAN","1,453.2"
"J31015203","INNSCOR2","1,504"
"J31015203","KIJENGE_S","11.41"
"J31015203","LABADE","13.14"
"J31015203","MAX MART","15.54"
"J31015203","MSADEC","1,544"
"J31015203","MSAHOTEL","1,534"
"J31015203","MT_KENYA","1,112.3"
"J31015203","NAIROBI","1,365.4"
"J31015203","NAIROBISCH","1,365.4"
"J31015203","NASMSA","1,365"
"J31015203","NRBDEC","1,504"
"J31015203","NRBHOTEL","1,504"
"J31015203","NYALI","1,384"
"J31015203","OBEROI","13.14"
"J31015203","OLJUMOKE","76.37"
"J31015203","PAKLTD","11.7"
"J31015203","PAULINE","12.2"
"J31015203","PDA_FOC","0"
"J31015203","PK DRIFT U","1,453.2"
"J31015203","PK HEM UPC","1,453.2"
"J31015203","PK SHIPSCH","1,453.2"
"J31015203","PORK SPECX","1,384"
"J31015203","PORK/BEEF","1,384"
"J31015203","RASHID","17.81"
"J31015203","SCORE","11.41"
"J31015203","SERENA","1,504"
"J31015203","SERENA CH","11.41"
"J31015203","SERENA-NEW","10.6"
"J31015203","SERENA-TZ","10.52"
"J31015203","SERTZOLDIS","10.52"
"J31015203","SHOPRITE","11.41"
"J31015203","SODEX-FAC","12.23"
"J31015203","SUDANFOB07","17.89"
"J31015203","TEST","1,432.2"
"J31015203","TESTB","1,472.5"
"J31015203","TIWI","1,453.2"
"J31015203","U/TURN MW.","10.24"
"J31015203","UPC","1,861.5"
"J31015203","UPPER-ZON","11.41"
"J31015203","U-TURN","10.52"
"J31015203","UTURN07","11.02"
